250 p1 1; p2 65.38461538461539; p3 0.1593625498007968; 
250 p1 1; p2 51.0989010989011; p3 2.0185922974767596; 
250 p1 1; p2 50.0; p3 0.10624169986719786; 
250 p1 1; p2 53.2967032967033; p3 0.0; 
250 p1 1; p2 53.2967032967033; p3 0.8499335989375829; 
250 p1 1; p2 57.69230769230769; p3 5.790172642762284; 
250 p1 1; p2 57.69230769230769; p3 0.21248339973439573; 
250 p1 1; p2 53.2967032967033; p3 0.10624169986719786; 
250 p1 1; p2 50.0; p3 3.027888446215139; 
250 p1 1; p2 50.0; p3 2.549800796812749; 
250 p1 2; p2 50.0; p3 0.6374501992031872; 
250 p1 1; p2 63.18681318681318; p3 0.1593625498007968; 
250 p1 1; p2 53.2967032967033; p3 0.05312084993359893; 
250 p1 1; p2 58.79120879120879; p3 0.6905710491367861; 
250 p1 1; p2 50.0; p3 0.42496679946879146; 
250 p1 1; p2 50.0; p3 0.0; 
250 p1 1; p2 66.48351648351648; p3 0.0; 
250 p1 1; p2 67.58241758241758; p3 0.0; 
250 p1 1; p2 62.08791208791209; p3 0.05312084993359893; 
250 p1 1; p2 57.69230769230769; p3 1.0092961487383798; 
250 p1 1; p2 68.68131868131869; p3 0.42496679946879146; 
250 p1 1; p2 66.48351648351648; p3 0.0; 
250 p1 1; p2 63.18681318681318; p3 0.42496679946879146; 
250 p1 1; p2 59.89010989010989; p3 0.7436918990703851; 
250 p1 1; p2 54.395604395604394; p3 2.1248339973439574; 
250 p1 1; p2 51.0989010989011; p3 4.621513944223107; 
250 p1 1; p2 59.89010989010989; p3 1.9654714475431607; 
250 p1 1; p2 52.1978021978022; p3 0.58
